Date,Zone_ID,Bird_Age_Days,Total_Alive_Birds,Max_Temperature_C,Avg_Humidity_Percent,Avg_Water_Intake_ml,Avg_Feed_Intake_g,Health_Status,Target_Feed_g,Target_Water_ml,Feed_Deficit_Pct,Water_Spike_Pct,Temp_Avg_3D,Temp_Change_3D,Target_Status
2023-04-24,Zone_D,6,9986,29.764481501703038,70.30839924923986,92.7938673602269,50.56448080980025,Healthy,48.8,102.48,0.0,0.0,29.828323519706583,-1.650476166670913,Healthy
2023-04-25,Zone_A,60,9745,33.10998721013634,80.2874773485585,627.9651079045199,308.256178478561,Healthy,308.0,646.8000000000001,0.0,0.0,30.48436105660421,1.9681126106928843,Healthy
2023-04-25,Zone_B,49,9826,33.10998721013634,80.2874773485585,522.0725950849431,269.23473848666464,Healthy,255.2,535.92,0.0,0.0,30.48436105660421,1.9681126106928843,Healthy
2023-04-25,Zone_C,11,9968,33.10998721013634,80.2874773485585,147.05020489477633,71.39425086340592,Healthy,72.8,152.88,0.019309740887281348,0.0,30.48436105660421,1.9681126106928843,Healthy
2023-04-25,Zone_D,7,9984,33.10998721013634,80.2874773485585,114.0146321192776,57.08331061495874,Healthy,53.6,112.56,0.0,0.012923170924641124,30.48436105660421,1.9681126106928843,Healthy
2023-04-26,Zone_A,61,9743,31.346408610114402,62.18404595651671,654.8348120810492,323.84946953166525,Healthy,312.8,656.88,0.0,0.0,31.406959107317928,2.7677941521411498,Healthy
2023-04-26,Zone_B,50,9824,31.346408610114402,62.18404595651671,552.5247635187065,293.2083187055866,Healthy,260.0,546.0,0.0,0.01195011633462738,31.406959107317928,2.7677941521411498,Healthy
2023-04-26,Zone_C,12,9965,31.346408610114402,62.18404595651671,170.44602851082814,76.276586021378,Healthy,77.6,162.96,0.01705430384822165,0.04593782836787024,31.406959107317928,2.7677941521411498,Healthy
2023-04-26,Zone_D,8,9982,31.346408610114402,62.18404595651671,127.14936946145212,55.04018264265063,Healthy,58.4,122.64,0.05753111913269471,0.036769157383008184,31.406959107317928,2.7677941521411498,Healthy
2023-04-27,Zone_A,62,9740,35.717518823326905,75.40024032857325,701.135466904914,311.91722263755116,Healthy,317.59999999999997,666.9599999999999,0.017892875826350137,0.05124065446940456,33.39130488119255,5.953037321623867,At_Risk
2023-04-27,Zone_B,51,9822,35.717518823326905,75.40024032857325,566.8620090016444,273.8325787668945,Healthy,264.79999999999995,556.0799999999999,0.0,0.019389312691779056,33.39130488119255,5.953037321623867,At_Risk
2023-04-27,Zone_C,13,9963,35.717518823326905,75.40024032857325,180.16897679496978,80.27885975268165,Healthy,82.4,173.04000000000002,0.025741993292698436,0.041198432703246406,33.39130488119255,5.953037321623867,At_Risk
2023-04-27,Zone_D,9,9979,35.717518823326905,75.40024032857325,127.64944525075015,62.17957668492423,Healthy,63.199999999999996,132.72,0.016145938529679865,0.0,33.39130488119255,5.953037321623867,At_Risk
2023-04-28,Zone_A,63,9697,36.11922321998471,64.66233542872864,908.0609804838462,226.4608352831297,At_Risk,322.4,677.04,0.29757805433272416,0.3412220555415429,34.394383551142006,3.0092360098483724,Healthy
2023-04-28,Zone_B,52,9771,36.11922321998471,64.66233542872864,619.2435280104363,200.91594362689284,At_Risk,269.6,566.1600000000001,0.2547628203750266,0.09376064718531196,34.394383551142006,3.0092360098483724,Healthy
2023-04-28,Zone_C,14,9901,36.11922321998471,64.66233542872864,237.79468768088964,59.40810200916033,At_Risk,87.2,183.12,0.31871442650045495,0.2985729995679862,34.394383551142006,3.0092360098483724,Healthy
2023-04-28,Zone_D,10,9930,36.11922321998471,64.66233542872864,179.6371617134899,65.20903276572656,At_Risk,68.0,142.8,0.0410436357981388,0.2579633173213577,34.394383551142006,3.0092360098483724,Healthy
2023-04-29,Zone_A,64,9694,32.38844678736119,68.23416853594655,679.0009513226108,331.6300765432266,Healthy,327.2,687.12,0.0,0.0,34.74172961022427,1.0420381772467877,Healthy
2023-04-29,Zone_B,53,9767,32.38844678736119,68.23416853594655,553.0395964873304,288.86195055083294,Healthy,274.4,576.24,0.0,0.0,34.74172961022427,1.0420381772467877,Healthy
2023-04-29,Zone_C,15,9901,32.38844678736119,68.23416853594655,192.28756642341295,96.8469834478107,Healthy,92.0,193.20000000000002,0.0,0.0,34.74172961022427,1.0420381772467877,At_Risk
2023-04-29,Zone_D,11,9928,32.38844678736119,68.23416853594655,160.8113810511305,71.030022373581,Healthy,72.8,152.88,0.024312879483777364,0.05187978186244441,34.74172961022427,1.0420381772467877,Healthy
2023-04-30,Zone_A,65,9692,29.98880875769652,67.47612539385891,712.4473057500002,343.16343395198044,Healthy,332.0,697.2,0.0,0.02186934272805525,32.83215958834747,-5.728710065630384,Healthy
2023-04-30,Zone_B,54,9765,29.98880875769652,67.47612539385891,577.1321744821051,275.10330496885354,Healthy,279.2,586.32,0.014672976472587583,0.0,32.83215958834747,-5.728710065630384,Healthy
2023-04-30,Zone_C,16,9838,29.98880875769652,67.47612539385891,112.1398042528078,81.5352550110963,At_Risk,96.8,203.28,0.15769364657958368,0.0,32.83215958834747,-5.728710065630384,At_Risk
2023-04-30,Zone_D,12,9926,29.98880875769652,67.47612539385891,169.46738975848768,82.32216502516728,Healthy,77.6,162.96,0.0,0.03993243592591848,32.83215958834747,-5.728710065630384,Healthy
2023-05-01,Zone_A,66,9691,32.76489316716675,69.87902196804542,716.4565133110423,324.6253285322437,Healthy,336.8,707.2800000000001,0.03614807442920516,0.012974371268864077,31.714049570741484,-3.3543300528179643,Healthy
2023-05-01,Zone_B,55,9762,32.76489316716675,69.87902196804542,585.3160897556495,297.4920378529234,Healthy,284.0,596.4,0.0,0.0,31.714049570741484,-3.3543300528179643,Healthy
2023-05-01,Zone_C,17,9785,32.76489316716675,69.87902196804542,250.5080034810498,73.9982047749088,At_Risk,101.6,213.35999999999999,0.2716712128453858,0.17410950262959232,31.714049570741484,-3.3543300528179643,At_Risk
2023-05-01,Zone_D,13,9925,32.76489316716675,69.87902196804542,179.0707713740801,80.83471754777217,Healthy,82.4,173.04000000000002,0.01899614626490089,0.03485189189828984,31.714049570741484,-3.3543300528179643,Healthy
2023-05-02,Zone_A,67,9688,32.16262983207043,79.69464499529143,697.9125147177717,327.9314727805894,Healthy,341.59999999999997,717.36,0.04001325298422301,0.0,31.63877725231123,-0.2258169552907603,Healthy
2023-05-02,Zone_B,56,9759,32.16262983207043,79.69464499529143,614.9860057042971,290.87452874496626,Healthy,288.8,606.48,0.0,0.014025203970942292,31.63877725231123,-0.2258169552907603,Healthy
2023-05-02,Zone_C,18,9734,32.16262983207043,79.69464499529143,292.92313326866986,81.23343642549722,At_Risk,106.39999999999999,223.44,0.23652785314382307,0.3109699841956224,31.63877725231123,-0.2258169552907603,Healthy
2023-05-02,Zone_D,14,9921,32.16262983207043,79.69464499529143,188.04646784656978,86.35849330069053,Healthy,87.2,183.12,0.009650306184741707,0.026902948048109318,31.63877725231123,-0.2258169552907603,Healthy
2023-05-03,Zone_A,68,9688,31.57967009875323,65.12735347664679,723.9371970437437,361.7397097536403,Healthy,346.4,727.4399999999999,0.0,0.0,32.1690643659968,1.5908613410567085,Healthy
2023-05-03,Zone_B,57,9757,31.57967009875323,65.12735347664679,603.3575221467299,303.55212017645454,Healthy,293.59999999999997,616.56,0.0,0.0,32.1690643659968,1.5908613410567085,Healthy
2023-05-03,Zone_C,19,9731,31.57967009875323,65.12735347664679,235.2994194088803,112.67664851037098,Healthy,111.2,233.52,0.0,0.0076199871911626455,32.1690643659968,1.5908613410567085,Healthy
2023-05-03,Zone_D,15,9919,31.57967009875323,65.12735347664679,197.16528160830478,90.39741015630298,Healthy,92.0,193.20000000000002,0.017419454822793674,0.02052423192704329,32.1690643659968,1.5908613410567085,Healthy
2023-05-04,Zone_A,69,9686,33.240543188494094,73.07683742006526,769.5573412128564,338.05895711367754,Healthy,351.2,737.52,0.03741754808178375,0.04343928464700131,32.32761437310592,0.4756500213273469,Healthy
2023-05-04,Zone_B,58,9753,33.240543188494094,73.07683742006526,635.8462768827926,308.04497788028374,Healthy,298.4,626.64,0.0,0.01469149253605359,32.32761437310592,0.4756500213273469,Healthy
2023-05-04,Zone_C,20,9729,33.240543188494094,73.07683742006526,240.1962571386243,114.96311784179461,Healthy,116.0,243.60000000000002,0.008938639294874024,0.0,32.32761437310592,0.4756500213273469,Healthy
2023-05-04,Zone_D,16,9918,33.240543188494094,73.07683742006526,209.7844875930712,95.62608788086568,Healthy,96.8,203.28,0.012127191313371017,0.03199767607768196,32.32761437310592,0.4756500213273469,Healthy
2023-05-05,Zone_A,70,9684,29.55682411803477,64.66098539210404,798.75418229369,369.5323801097037,Healthy,356.0,747.6,0.0,0.06842453490327706,31.459012468427364,-2.605805714035661,Healthy
2023-05-05,Zone_B,59,9749,29.55682411803477,64.66098539210404,638.504144531897,301.15253014115154,Healthy,303.2,636.72,0.00675286892760041,0.0028020865245273075,31.459012468427364,-2.605805714035661,Healthy
2023-05-05,Zone_C,21,9726,29.55682411803477,64.66098539210404,256.0987777416064,116.31902965559114,Healthy,120.8,253.68,0.037094125367623014,0.009534759309391324,31.459012468427364,-2.605805714035661,Healthy
2023-05-05,Zone_D,17,9914,29.55682411803477,64.66098539210404,214.9779653487003,103.63644670663552,Healthy,101.6,213.35999999999999,0.0,0.007583264663949774,31.459012468427364,-2.605805714035661,Healthy
2023-05-06,Zone_A,1,9997,26.142711846380305,73.38937659765453,48.26642554926863,24.151156922337595,Healthy,24.8,52.080000000000005,0.026163027325097003,0.0,29.64669305096972,-5.436958252372925,Healthy
2023-05-06,Zone_B,60,9746,26.142711846380305,73.38937659765453,643.2439320295524,324.92347327640766,Healthy,308.0,646.8000000000001,0.0,0.0,29.64669305096972,-5.436958252372925,Healthy
2023-05-06,Zone_C,22,9722,26.142711846380305,73.38937659765453,277.63287345109313,133.70008596813494,Healthy,125.6,263.76,0.0,0.05259657814336193,29.64669305096972,-5.436958252372925,Healthy
2023-05-06,Zone_D,18,9913,26.142711846380305,73.38937659765453,224.11419569104686,109.55849460200196,Healthy,106.39999999999999,223.44,0.0,0.0030173455560636485,29.64669305096972,-5.436958252372925,Healthy
2023-05-07,Zone_A,2,9994,30.926270656093223,65.78376702341905,61.72267751596824,32.17039617751741,Healthy,29.6,62.160000000000004,0.0,0.0,28.875268873502765,-2.314272532400871,Healthy
2023-05-07,Zone_B,61,9742,30.926270656093223,65.78376702341905,658.0256629989254,319.70018502501836,Healthy,312.8,656.88,0.0,0.0017440978548980716,28.875268873502765,-2.314272532400871,Healthy
2023-05-07,Zone_C,23,9720,30.926270656093223,65.78376702341905,275.9716522216866,127.15226092919308,Healthy,130.39999999999998,273.84,0.02490597446937808,0.007784298209489615,28.875268873502765,-2.314272532400871,Healthy
2023-05-07,Zone_D,19,9911,30.926270656093223,65.78376702341905,227.8055872756719,105.32853987009031,Healthy,111.2,233.52,0.05280090044882817,0.0,28.875268873502765,-2.314272532400871,Healthy
2023-05-08,Zone_A,3,9993,30.413823139970955,66.53789510063072,71.99985813733211,32.464907169987555,Healthy,34.4,72.24,0.05625269854687336,0.0,29.160935214148157,0.8569990219361863,Healthy
2023-05-08,Zone_B,62,9741,30.413823139970955,66.53789510063072,669.1593607046877,327.2557509627127,Healthy,317.59999999999997,666.9599999999999,0.0,0.0032975901173800826,29.160935214148157,0.8569990219361863,Healthy
2023-05-08,Zone_C,24,9717,30.413823139970955,66.53789510063072,275.37791013298886,133.52779731131432,Healthy,135.2,283.92,0.01236836308199462,0.0,29.160935214148157,0.8569990219361863,Healthy
2023-05-08,Zone_D,20,9908,30.413823139970955,66.53789510063072,225.3283194557719,122.2196900695474,Healthy,116.0,243.60000000000002,0.0,0.0,29.160935214148157,0.8569990219361863,At_Risk
2023-05-09,Zone_A,4,9991,30.791655217820857,73.35670038225233,79.84391538445043,39.5342923130767,Healthy,39.2,82.32000000000001,0.0,0.0,30.710583004628344,4.648943371440552,Healthy
2023-05-09,Zone_B,63,9738,30.791655217820857,73.35670038225233,706.1799949246717,312.13445055066217,Healthy,322.4,677.04,0.031841034272139614,0.04304028554394391,30.710583004628344,4.648943371440552,Healthy
2023-05-09,Zone_C,25,9715,30.791655217820857,73.35670038225233,293.28662882954006,150.64666784021685,Healthy,140.0,294.0,0.0,0.0,30.710583004628344,4.648943371440552,Healthy
2023-05-09,Zone_D,21,9887,30.791655217820857,73.35670038225233,258.6739526927392,66.27433013723703,At_Risk,120.8,253.68,0.45137143926128287,0.019686032374405492,30.710583004628344,4.648943371440552,At_Risk
2023-05-10,Zone_A,5,9989,31.471841693519423,72.54362511614967,95.70806160882533,41.21710436442345,Healthy,44.0,92.4,0.06324762808128526,0.03580153256304466,30.89244001710374,0.5455710374261997,Healthy
2023-05-10,Zone_B,64,9735,31.471841693519423,72.54362511614967,731.4315615234747,329.12122694086685,Healthy,327.2,687.12,0.0,0.06448882513021695,30.89244001710374,0.5455710374261997,Healthy
2023-05-10,Zone_C,26,9715,31.471841693519423,72.54362511614967,293.2402507238288,143.24467048732944,Healthy,144.8,304.08000000000004,0.010741225916233202,0.0,30.89244001710374,0.5455710374261997,Healthy
2023-05-10,Zone_D,22,9857,31.471841693519423,72.54362511614967,310.94322882068076,78.88743431031519,At_Risk,125.6,263.76,0.37191533192424214,0.1788869761172307,30.89244001710374,0.5455710374261997,Healthy
2023-05-11,Zone_A,6,9986,30.487690926267636,70.38425941479385,99.81550942068847,48.36108112351063,Healthy,48.8,102.48,0.008994239272323104,0.0,30.91706261253597,0.073867786296681,Healthy
2023-05-11,Zone_B,65,9731,30.487690926267636,70.38425941479385,666.7909505282739,337.8689718262818,Healthy,332.0,697.2,0.0,0.0,30.91706261253597,0.073867786296681,Healthy
2023-05-11,Zone_C,27,9712,30.487690926267636,70.38425941479385,314.39687190177415,149.01004861641098,Healthy,149.6,314.16,0.003943525291370391,0.0007539849177938717,30.91706261253597,0.073867786296681,Healthy
2023-05-11,Zone_D,23,9854,30.487690926267636,70.38425941479385,284.2802774332321,131.6164553406704,Healthy,130.39999999999998,273.84,0.0,0.03812546535652972,30.91706261253597,0.073867786296681,Healthy
2023-05-12,Zone_A,7,9984,29.325727973829608,71.8075176260305,113.04877921928822,51.1478510115045,Healthy,53.6,112.56,0.04574904829282652,0.004342388231060934,30.428420197872224,-1.4659272439912492,Healthy
2023-05-12,Zone_B,66,9730,29.325727973829608,71.8075176260305,703.643519556379,333.99624969882433,Healthy,336.8,707.2800000000001,0.00832467429090167,0.0,30.428420197872224,-1.4659272439912492,Healthy
2023-05-12,Zone_C,28,9709,29.325727973829608,71.8075176260305,325.44416122983984,151.01107496979182,Healthy,154.4,324.24,0.0219489963096385,0.0037137960456446652,30.428420197872224,-1.4659272439912492,Healthy
2023-05-12,Zone_D,24,9852,29.325727973829608,71.8075176260305,298.29439080713223,129.6423328378724,Healthy,135.2,283.92,0.04110700563703836,0.05062831363458796,30.428420197872224,-1.4659272439912492,Healthy
2023-05-13,Zone_A,8,9983,32.27858317262052,72.13597180935842,131.34896511478522,56.89041300420487,Healthy,58.4,122.64,0.025849092393752143,0.07101243570438043,30.697334024239254,0.806741479101099,Healthy
2023-05-13,Zone_B,67,9728,32.27858317262052,72.13597180935842,746.0711092668524,354.159322628207,Healthy,341.59999999999997,717.36,0.0,0.0400232927217191,30.697334024239254,0.806741479101099,Healthy
2023-05-13,Zone_C,29,9706,32.27858317262052,72.13597180935842,330.9761779695711,168.06721903080964,Healthy,159.2,334.32,0.0,0.0,30.697334024239254,0.806741479101099,Healthy
2023-05-13,Zone_D,25,9849,32.27858317262052,72.13597180935842,292.42052920030636,141.45780229711883,Healthy,140.0,294.0,0.0,0.0,30.697334024239254,0.806741479101099,Healthy
2023-05-14,Zone_A,9,9979,31.705317583990514,61.257340133809095,123.89416253391622,66.49737213399597,Healthy,63.199999999999996,132.72,0.0,0.0,31.103209576813544,1.217626657722878,Healthy
2023-05-14,Zone_B,68,9726,31.705317583990514,61.257340133809095,695.6954952001702,362.011626375883,Healthy,346.4,727.4399999999999,0.0,0.0,31.103209576813544,1.217626657722878,Healthy
2023-05-14,Zone_C,30,9704,31.705317583990514,61.257340133809095,341.4392478867424,156.74657737473225,Healthy,164.0,344.40000000000003,0.04422818673943747,0.0,31.103209576813544,1.217626657722878,Healthy
2023-05-14,Zone_D,26,9845,31.705317583990514,61.257340133809095,320.0175473408021,149.31579380290404,Healthy,144.8,304.08000000000004,0.0,0.05241234984478439,31.103209576813544,1.217626657722878,Healthy
2023-05-15,Zone_A,10,9976,28.76326410243214,68.95389063127736,138.1968701801738,63.42104811715902,Healthy,68.0,142.8,0.06733752768883798,0.0,30.91572161968106,-0.562463871397469,Healthy
2023-05-15,Zone_B,69,9724,28.76326410243214,68.95389063127736,701.1057208004448,373.89570750520556,Healthy,351.2,737.52,0.0,0.0,30.91572161968106,-0.562463871397469,Healthy
2023-05-15,Zone_C,31,9702,28.76326410243214,68.95389063127736,358.4524611031349,168.6217083290133,Healthy,168.79999999999998,354.47999999999996,0.0010562302783571156,0.011206446352784212,30.91572161968106,-0.562463871397469,Healthy
2023-05-15,Zone_D,27,9843,28.76326410243214,68.95389063127736,308.20554522896805,152.13758129007311,Healthy,149.6,314.16,0.0,0.0,30.91572161968106,-0.562463871397469,Healthy
2023-05-16,Zone_A,11,9974,30.741042436974425,70.03211134905469,152.20971412703275,71.52924428678664,Healthy,72.8,152.88,0.017455435621062658,0.0,30.40320804113236,-1.5375407356460968,Healthy
2023-05-16,Zone_B,70,9720,30.741042436974425,70.03211134905469,739.860962542003,350.7310429344785,Healthy,356.0,747.6,0.014800441195285046,0.0,30.40320804113236,-1.5375407356460968,Healthy
2023-05-16,Zone_C,32,9699,30.741042436974425,70.03211134905469,360.25118781037156,177.49502464650396,Healthy,173.6,364.56,0.0,0.0,30.40320804113236,-1.5375407356460968,Healthy
2023-05-16,Zone_D,28,9840,30.741042436974425,70.03211134905469,339.4549572996437,152.3383308312669,Healthy,154.4,324.24,0.013352779590240404,0.0469249855034656,30.40320804113236,-1.5375407356460968,Healthy
2023-05-17,Zone_A,12,9973,29.187419600623485,72.23858462905139,155.61527893065832,72.72400042397938,Healthy,77.6,162.96,0.06283504608273993,0.0,29.563908713343352,-2.5178979833670283,Healthy
2023-05-17,Zone_B,1,9995,29.187419600623485,72.23858462905139,55.68917524692735,24.941799550005598,Healthy,24.8,52.080000000000005,0.0,0.06930059997940366,29.563908713343352,-2.5178979833670283,Healthy
2023-05-17,Zone_C,33,9698,29.187419600623485,72.23858462905139,382.1454549637277,182.95313265988125,Healthy,178.4,374.64000000000004,0.0,0.02003377899777821,29.563908713343352,-2.5178979833670283,Healthy
2023-05-17,Zone_D,29,9838,29.187419600623485,72.23858462905139,323.7851254424815,155.74425324329374,Healthy,159.2,334.32,0.021706951989360852,0.0,29.563908713343352,-2.5178979833670283,Healthy
2023-05-18,Zone_A,13,9972,28.813057289360852,67.63954711151436,178.21673562874315,75.87622782500141,Healthy,82.4,173.04000000000002,0.07917199241503152,0.029916410244701402,29.58050644231959,0.049793186928713595,Healthy
2023-05-18,Zone_B,2,9993,28.813057289360852,67.63954711151436,67.31699915006634,29.8832682871076,Healthy,29.6,62.160000000000004,0.0,0.08296330678999893,29.58050644231959,0.049793186928713595,Healthy
2023-05-18,Zone_C,34,9694,28.813057289360852,67.63954711151436,380.31873823033135,164.6580530333149,Healthy,183.2,384.71999999999997,0.1012115009098531,0.0,29.58050644231959,0.049793186928713595,Healthy
2023-05-18,Zone_D,30,9835,28.813057289360852,67.63954711151436,327.46172478682354,176.8467592996871,Healthy,164.0,344.40000000000003,0.0,0.0,29.58050644231959,0.049793186928713595,Healthy
2023-05-19,Zone_A,14,9969,27.960938742840884,69.47025822847932,172.1110429385712,96.42346959439541,Healthy,87.2,183.12,0.0,0.0,28.65380521094174,-2.7801036941335404,Healthy
2023-05-19,Zone_B,3,9990,27.960938742840884,69.47025822847932,75.37748816454473,35.043545804349236,Healthy,34.4,72.24,0.0,0.043431452997573845,28.65380521094174,-2.7801036941335404,Healthy
2023-05-19,Zone_C,35,9691,27.960938742840884,69.47025822847932,388.6150858232751,190.31654005707085,Healthy,188.0,394.8,0.0,0.0,28.65380521094174,-2.7801036941335404,Healthy
2023-05-19,Zone_D,31,9833,27.960938742840884,69.47025822847932,363.29339214064686,166.48276575584146,Healthy,168.79999999999998,354.47999999999996,0.01372769101989649,0.02486287559424198,28.65380521094174,-2.7801036941335404,Healthy
2023-05-20,Zone_A,15,9968,29.384014154084642,69.85368593157511,192.8028293041082,96.14386492284157,Healthy,92.0,193.20000000000002,0.0,0.0,28.719336728762126,0.19659455346115706,Healthy
2023-05-20,Zone_B,4,9988,29.384014154084642,69.85368593157511,79.33760467971958,41.17869291311954,Healthy,39.2,82.32000000000001,0.0,0.0,28.719336728762126,0.19659455346115706,Healthy
2023-05-20,Zone_C,36,9691,29.384014154084642,69.85368593157511,427.13929980652,188.20626010033658,Healthy,192.79999999999998,404.88,0.023826451761739652,0.05497752372683266,28.719336728762126,0.19659455346115706,Healthy
2023-05-20,Zone_D,32,9830,29.384014154084642,69.85368593157511,379.9598428125248,195.388525817735,Healthy,173.6,364.56,0.0,0.042242272362642115,28.719336728762126,0.19659455346115706,Healthy
2023-05-21,Zone_A,16,9965,28.255480940986423,71.42777037428829,208.5263769724771,98.8177860426848,Healthy,96.8,203.28,0.0,0.025808623438002234,28.53347794597065,-0.5575763483744289,Healthy
2023-05-21,Zone_B,5,9986,28.255480940986423,71.42777037428829,91.67063719854413,44.157661999009235,Healthy,44.0,92.4,0.0,0.0,28.53347794597065,-0.5575763483744289,Healthy
2023-05-21,Zone_C,37,9688,28.255480940986423,71.42777037428829,433.7787695758383,196.0594449520924,Healthy,197.6,414.96,0.0077963312141072294,0.04535080387468263,28.53347794597065,-0.5575763483744289,Healthy
2023-05-21,Zone_D,33,9827,28.255480940986423,71.42777037428829,384.46906667676444,157.4173867030357,Healthy,178.4,374.64000000000004,0.1176155453865712,0.02623603106119047,28.53347794597065,-0.5575763483744289,Healthy
2023-05-22,Zone_A,17,9963,28.061684188921635,68.05740773455557,221.4465698383413,106.16839409402316,Healthy,101.6,213.35999999999999,0.0,0.03790105848491432,28.5670597613309,0.10074544608075087,Healthy
2023-05-22,Zone_B,6,9985,28.061684188921635,68.05740773455557,98.49698471376837,49.59456606446709,Healthy,48.8,102.48,0.0,0.0,28.5670597613309,0.10074544608075087,Healthy
2023-05-22,Zone_C,38,9685,28.061684188921635,68.05740773455557,439.70206886006275,197.32609734971965,Healthy,202.4,425.04,0.025068688983598614,0.0344957388953104,28.5670597613309,0.10074544608075087,Healthy
2023-05-22,Zone_D,34,9824,28.061684188921635,68.05740773455557,395.8783540446464,186.95988995847296,Healthy,183.2,384.71999999999997,0.0,0.029003831473919852,28.5670597613309,0.10074544608075087,Healthy
2023-05-23,Zone_A,18,9959,26.54953098206011,72.1596127233697,230.1815541893418,109.80654293936901,Healthy,106.39999999999999,223.44,0.0,0.030171653192542957,27.62223203732272,-2.834483172024534,Healthy
2023-05-23,Zone_B,7,9981,26.54953098206011,72.1596127233697,114.14236040963523,55.118603448399085,Healthy,53.6,112.56,0.0,0.014057928301663365,27.62223203732272,-2.834483172024534,Healthy
2023-05-23,Zone_C,39,9683,26.54953098206011,72.1596127233697,419.7711480703118,206.98019180334379,Healthy,207.2,435.12,0.0010608503699623692,0.0,27.62223203732272,-2.834483172024534,Healthy
2023-05-23,Zone_D,35,9822,26.54953098206011,72.1596127233697,384.13758468160455,182.3983321110555,Healthy,188.0,394.8,0.02979610579225793,0.0,27.62223203732272,-2.834483172024534,Healthy
2023-05-24,Zone_A,19,9956,25.98179099585418,68.46019235180479,235.51233386182915,102.77720196138957,Healthy,111.2,233.52,0.07574458667815141,0.008531748294917514,26.864335388945307,-2.2736899451322437,Healthy
2023-05-24,Zone_B,8,9978,25.98179099585418,68.46019235180479,125.87399555106201,56.491280957824706,Healthy,58.4,122.64,0.03268354524272761,0.026369826737296223,26.864335388945307,-2.2736899451322437,Healthy
2023-05-24,Zone_C,40,9681,25.98179099585418,68.46019235180479,431.6173971432929,198.3678923501511,Healthy,212.0,445.20000000000005,0.06430239457475899,0.0,26.864335388945307,-2.2736899451322437,Healthy
2023-05-24,Zone_D,36,9820,25.98179099585418,68.46019235180479,418.31351096005307,185.55146728424842,Healthy,192.79999999999998,404.88,0.0375961240443546,0.03317899367726998,26.864335388945307,-2.2736899451322437,Healthy
2023-05-25,Zone_A,20,9953,26.77366319248686,59.98068817796623,231.52466620054778,118.94833966017082,Healthy,116.0,243.60000000000002,0.0,0.0,26.434995056800386,-1.2880209964347742,Healthy
2023-05-25,Zone_B,9,9977,26.77366319248686,59.98068817796623,139.94346435358824,63.901208899158306,Healthy,63.199999999999996,132.72,0.0,0.05442634383354612,26.434995056800386,-1.2880209964347742,Healthy
2023-05-25,Zone_C,41,9677,26.77366319248686,59.98068817796623,458.62812082941844,190.6147905847218,Healthy,216.79999999999998,455.28,0.12078048623283301,0.00735398179014774,26.434995056800386,-1.2880209964347742,Healthy
2023-05-25,Zone_D,37,9818,26.77366319248686,59.98068817796623,418.44001083849435,207.3926319736333,Healthy,197.6,414.96,0.0,0.008386376610985073,26.434995056800386,-1.2880209964347742,Healthy
2023-05-26,Zone_A,21,9949,28.656098100753358,65.13226900147765,258.8091067990956,123.10176074152925,Healthy,120.8,253.68,0.0,0.020218806366665128,27.137184096364802,2.106567118693249,Healthy
2023-05-26,Zone_B,10,9975,28.656098100753358,65.13226900147765,145.04148000452514,75.50627530583813,Healthy,68.0,142.8,0.0,0.015696638687150766,27.137184096364802,2.106567118693249,Healthy
2023-05-26,Zone_C,42,9675,28.656098100753358,65.13226900147765,432.429713476032,221.37330929673016,Healthy,221.6,465.36,0.0010229724876797764,0.0,27.137184096364802,2.106567118693249,Healthy
2023-05-26,Zone_D,38,9815,28.656098100753358,65.13226900147765,416.12965869367525,199.08644938103632,Healthy,202.4,425.04,0.016371297524524153,0.0,27.137184096364802,2.106567118693249,Healthy
2023-05-27,Zone_A,22,9947,25.14042992964409,75.60515333662235,263.66187789185915,125.60104029414902,Healthy,125.6,263.76,0.0,0.0,26.856730407628103,-0.8413610662100908,Healthy
2023-05-27,Zone_B,11,9973,25.14042992964409,75.60515333662235,157.92564090809552,73.25191527139735,Healthy,72.8,152.88,0.0,0.0330039305867054,26.856730407628103,-0.8413610662100908,Healthy
2023-05-27,Zone_C,43,9674,25.14042992964409,75.60515333662235,469.66385987513695,220.44009707493447,Healthy,226.4,475.44000000000005,0.026324659563010312,0.0,26.856730407628103,-0.8413610662100908,Healthy
2023-05-27,Zone_D,39,9812,25.14042992964409,75.60515333662235,426.8314709401299,200.40999085862822,Healthy,207.2,435.12,0.03277031438885989,0.0,26.856730407628103,-0.8413610662100908,Healthy
2023-05-28,Zone_A,23,9944,27.059206140996135,70.96794955683772,272.33528437858837,134.8382837706681,Healthy,130.39999999999998,273.84,0.0,0.0,26.951911390464527,0.2855429485092742,Healthy
2023-05-28,Zone_B,12,9971,27.059206140996135,70.96794955683772,164.68973793832654,77.27959967889753,Healthy,77.6,162.96,0.004128870117299851,0.010614493975985129,26.951911390464527,0.2855429485092742,Healthy
2023-05-28,Zone_C,44,9670,27.059206140996135,70.96794955683772,482.91219124701223,208.6458189202596,Healthy,231.2,485.52,0.09755268633105711,0.0,26.951911390464527,0.2855429485092742,Healthy
2023-05-28,Zone_D,40,9808,27.059206140996135,70.96794955683772,462.3917984055996,219.8543066110087,Healthy,212.0,445.20000000000005,0.0,0.03861589938364683,26.951911390464527,0.2855429485092742,At_Risk
